"bootstrap_id","mean_reduction"
298,0.0664583333333333
299,0.0475333333333333
300,0.0982916666666667
301,0.02390625
302,0.0969333333333333
303,0.0696833333333333
304,0.0328479166666667
305,0.0810041666666667
306,0.0876916666666667
307,0.13713125
308,0.0334729166666667
309,0.0392541666666667
310,0.0217875
311,0.0981229166666667
312,0.05404375
313,0.0733666666666667
314,0.0237604166666667
315,0.0447104166666667
316,0.00268124999999999
317,0.0176770833333333
318,0.0747770833333333
319,0.07036875
320,0.116516666666667
321,0.0532416666666667
322,0.06440625
323,0.0757604166666667
324,0.08905
325,0.0414541666666667
326,0.00656041666666666
327,0.0441916666666667
328,0.105108333333333
329,0.02005625
330,0.101539583333333
331,0.0836583333333333
332,0.101883333333333
333,0.0292270833333333
334,0.0397083333333333
335,0.081025
336,0.0200458333333333
337,0.01545
338,0.0658125
339,0.0233
340,0.0731125
341,0.0552125
342,0.0561333333333333
343,0.0524333333333333
344,0.0770854166666667
345,0.0941791666666667
346,0.10775
347,0.104597916666667
348,0.040875
349,0.0553270833333333
350,0.0295770833333333
351,0.0211916666666667
352,0.0422458333333333
353,0.0836229166666667
354,0.0346895833333333
355,0.0282708333333333
356,0.0984979166666667
357,0.0506208333333333
358,0.0305083333333333
359,0.140672916666667
360,0.0231958333333333
361,0.0559354166666667
362,0.111427083333333
363,0.069025
364,0.0931145833333333
365,0.00358541666666666
366,0.09221875
367,0.107822916666667
368,0.0596520833333333
369,0.0914145833333333
370,0.07625
371,0.02141875
372,0.0234104166666667
373,0.0685041666666667
374,0.0406479166666667
375,0.10695625
376,0.0648958333333333
377,0.0817729166666667
378,0.0963291666666667
379,0.03926875
380,0.04828125
381,0.02585625
382,0.024275
383,0.0495395833333333
384,0.065225
385,0.00333333333333333
386,0.101908333333333
387,0.0896895833333333
388,0.1009625
389,0.0838583333333333
390,0.08531875
391,0.0652
392,0.0658854166666667
393,0.0426791666666667
394,0.0520270833333333
395,0.0241833333333333
396,0.0224375
397,0.0977041666666667
398,0.025325
399,0.0662979166666667
400,0.0908479166666667
401,0.0396208333333333
402,0.0418458333333333
403,0.0875479166666667
404,0.0535395833333333
405,0.0147895833333333
406,0.139345833333333
407,0.0572708333333333
408,0.06608125
409,0.08705625
410,0.0452833333333333
411,0.0198583333333333
412,0.0779604166666667
413,0.0839270833333333
414,0.0506770833333333
415,0.0583604166666667
416,0.08216875
417,0.0889708333333333
418,0.09015
419,0.102770833333333
420,0.11080625
421,-0.0150645833333333
422,0.0695375
423,0.0253229166666667
424,0.09534375
425,0.0136333333333333
426,0.04196875
427,0.0967520833333333
428,0.0707395833333333
429,0.0706270833333333
430,0.0894875
431,0.0485354166666667
432,-0.0238625
433,0.0194479166666667
434,0.0623645833333333
435,-0.00955625000000001
436,0.058075
437,0.0997645833333333
438,0.0565729166666667
439,0.0619583333333333
440,0.117308333333333
441,0.07539375
442,0.06134375
443,0.0645916666666667
444,0.073225
445,0.0673166666666667
446,0.08650625
447,0.0273
448,0.0764270833333333
449,0.0845416666666667
450,0.0336625
451,0.08643125
452,0.0588395833333333
453,0.07735
454,0.0384854166666667
455,0.05705625
456,-0.0161666666666667
457,0.070975
458,0.122635416666667
459,0.049975
460,0.0712875
461,0.0952208333333333
462,0.05065
463,0.04795625
464,0.0178208333333333
465,0.0748791666666666
466,0.02466875
467,0.106904166666667
468,0.0646458333333333
469,0.0426270833333333
470,-0.00153125000000001
471,0.06981875
472,0.0619083333333333
473,0.0475291666666667
474,0.0663708333333333
475,0.0629895833333333
476,0.0392354166666667
477,0.0219958333333333
478,0.03223125
479,0.0647791666666667
480,0.0568583333333333
481,0.06393125
482,0.0925041666666667
483,0.100885416666667
484,0.107702083333333
485,0.0305625
486,0.0734375
487,0.0537729166666667
488,0.0544354166666667
489,0.112210416666667
490,0.04241875
491,0.0934333333333333
492,0.0369416666666667
493,0.0898041666666667
494,0.0701770833333333
495,0.0355729166666667
496,0.09979375
497,0.00301666666666666
498,0.141683333333333
499,0.0421895833333333
500,0.0761020833333333
501,0.0659041666666667
502,0.00942708333333332
503,0.0454875
504,0.0944
505,0.0510666666666667
